League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
ligue-1,Montpellier,Metz,"['24' Goal_Away - Delaine T.(Traore B.)', '29' Yellow_Home - Oyongo A.(Faul)', '40' Var_Home', '51' Yellow_Away - Pajot V.(Podcięcie)', '58' Yellow_Home - Leroy L.(Podcięcie)', '66' Yellow_Away - Sarr P. M.(Podcięcie)', '68' Yellow_Away - Lamkel Ze D.(Opóźnianie gry)', '70' Goal_Away - Mafouta L.(Mikelbrencis W.)', '80' Goal_Home - Souquet A.(Ristic M.)', '90+1' Goal_Home - Wahi E.(Delaye S.)']",35,01.05.2022,15:00,2.0,2.0,0.0,1.0,Draw,1.83,3.8,4.4,3.8,True,True,False,False,False,False,True,False,5.0,9.0,-4.0,51%,49%,18.0,17.0,6.0,6.0,120.0,110.0,48.0,33.0,6.0,7.0,6.0,4.0,25.0,18.0,8.0,1.0,3.0,0.0,36.0,17.0,4.0,4.0,9.0,15.0,2.0,3.0,https://www.flashscore.com/match/nHfxzlqT/#/match-summary/match-summary
bundesliga,Bochum,VfL Wolfsburg,"['33' Yellow_Away - Waldschmidt L.(Podcięcie)', '65' Goal_Home - Pantovic M.', '80' Yellow_Home - Soares D. T.(Nadmierna ostrość)', '87' Yellow_Away - Steffen R.(Nadmierna ostrość)']",18,09.01.2022,17:30,1.0,0.0,0.0,0.0,Home,3.4,3.4,2.18,3.4,False,False,False,False,False,False,False,False,5.0,8.0,-3.0,53%,47%,12.0,12.0,3.0,4.0,142.0,108.0,77.0,68.0,9.0,8.0,,,17.0,17.0,4.0,2.0,1.0,2.0,25.0,29.0,4.0,2.0,15.0,18.0,1.0,2.0,https://www.flashscore.com/match/YPYWtIzU/#/match-summary/match-summary
ligue-1,Dijon,Brest,"['03' Goal_Home - Balde M.(Chafik F.)', '20' Goal_Home - Balde M.(Chafik F.)', '63' Yellow_Away - Autret M.(Podcięcie)', '77' Goal_Home - Mavididi S.(Amalfitano R.)']",22,01.02.2020,20:00,3.0,0.0,2.0,0.0,Home,2.11,3.5,3.6,2.11,True,False,True,False,False,False,False,False,2.0,6.0,-4.0,46%,54%,12.0,19.0,5.0,4.0,118.0,109.0,40.0,44.0,6.0,8.0,1.0,7.0,18.0,10.0,6.0,6.0,0.0,1.0,,,4.0,2.0,9.0,17.0,0.0,1.0,https://www.flashscore.com/match/6D5aDvkg/#/match-summary/match-summary
premier-league,Burnley,Aston Villa,"['07' Goal_Away - Ings D.(Buendia E.)', '21' Yellow_Away - Digne L.(Podcięcie)', '31' Goal_Away - Buendia E.(Digne L.)', '45+1' Yellow_Away - Watkins O.(Faul)', '52' Goal_Away - Watkins O.(McGinn J.)', '69' Yellow_Home - Brownhill J.(Nadmierna ostrość)', '90+1' Goal_Home - Cornet M.(Pieters E.)']",36,07.05.2022,16:00,1.0,3.0,0.0,2.0,Away,3.1,3.2,2.54,2.54,True,True,False,True,False,False,True,False,4.0,3.0,1.0,49%,51%,14.0,12.0,6.0,7.0,101.0,98.0,37.0,34.0,7.0,2.0,1.0,3.0,13.0,12.0,4.0,5.0,1.0,2.0,18.0,22.0,4.0,5.0,13.0,11.0,1.0,2.0,https://www.flashscore.com/match/xIeedQH5/#/match-summary/match-summary
laliga,Valencia,Atl. Madryt,"['28' Yellow_Home - Racic U.(Nadmierna ostrość)', '43' Yellow_Away - Niguez S.(Przytrzymywanie)', '57' Yellow_Home - Guillamon H.(Opóźnianie gry)', '62' Yellow_Away - Correa A.(Podcięcie)', '76' Yellow_Away - Llorente M.(Niesportowe zachowanie)', '79' Own_Away - Lato T.()', '81' Yellow_Away - Joao Felix(Niesportowe zachowanie)', '83' Yellow_Away - Koke(Faul)']",11,28.11.2020,16:15,0.0,1.0,0.0,0.0,Away,4.8,3.75,1.81,1.81,False,False,False,False,False,False,False,False,3.0,5.0,-2.0,33%,67%,5.0,14.0,2.0,6.0,35.0,92.0,11.0,40.0,1.0,7.0,2.0,1.0,16.0,12.0,2.0,7.0,1.0,1.0,,,5.0,2.0,12.0,15.0,2.0,5.0,https://www.flashscore.com/match/WAZARZfi/#/match-summary/match-summary
premier-league,Leicester,Brighton,"['46' Goal_Home - Daka P.', '67' Yellow_Away - Burn D.(Podcięcie)', '82' Goal_Away - Welbeck D.(Maupay N.)']",23,23.01.2022,15:00,1.0,1.0,0.0,0.0,Draw,2.56,3.45,2.83,3.45,False,False,False,False,True,False,False,False,,,,43%,57%,15.0,14.0,5.0,5.0,88.0,143.0,43.0,79.0,3.0,4.0,7.0,5.0,9.0,9.0,4.0,5.0,3.0,3.0,14.0,21.0,4.0,4.0,6.0,8.0,0.0,1.0,https://www.flashscore.com/match/MgDKlQdD/#/match-summary/match-summary
league-one,Wimbledon,Sheffield Wed,"['13' Goal_Away - Gregory L.(Bannan B.)', '27' Yellow_Away - Dunkley C.', '61' Goal_Away - Penalty Gregory L.(Penalty )', '67' Goal_Home - Guinness-Walker N.', '84' Goal_Home - Rudoni J.(McCormick L.)', '90+4' Yellow_Away - Brown J.']",13,16.10.2021,16:00,2.0,2.0,0.0,1.0,Draw,2.85,3.05,2.47,3.05,True,True,False,True,False,False,False,False,0.0,0.0,0.0,53%,47%,9.0,13.0,5.0,8.0,111.0,92.0,44.0,27.0,3.0,3.0,1.0,2.0,19.0,14.0,2.0,2.0,1.0,9.0,26.0,20.0,6.0,3.0,13.0,12.0,0.0,2.0,https://www.flashscore.com/match/Ee6HgkBS/#/match-summary/match-summary
bundesliga,FC Schalke 04,TSG Hoffenheim,"['21' Yellow_Away - Hubner B.(Podcięcie)', '25' Goal_Away - Belfodil I.(Amiri N.)', '28' Yellow_Home - Embolo B.(Uderzenie łokciem)', '31' Yellow_Away - Demirbay K.(Podcięcie)', '42' Yellow_Home - Caligiuri D.(Podcięcie)', '45' Goal_Away - Kramaric A.(Demirbay K.)', '60' Goal_Home - Caligiuri D.(Penalty )', '65' Goal_Away - Szalai A.(Belfodil I.)', '73' Goal_Away - Amiri N.(Kramaric A.)', '80' Goal_Away - Belfodil I.(Bicakcic E.)', '83' Yellow_Away - Amiri N.(Przytrzymywanie)', '90' Goal_Home - Burgstaller G.(Embolo B.)']",30,20.04.2019,20:30,2.0,5.0,0.0,3.0,Away,3.6,3.9,2.02,2.02,True,True,False,False,False,True,True,False,3.0,5.0,-2.0,40%,60%,16.0,11.0,5.0,6.0,106.0,101.0,37.0,35.0,7.0,3.0,4.0,2.0,14.0,18.0,6.0,1.0,2.0,0.0,,,1.0,3.0,13.0,15.0,2.0,3.0,https://www.flashscore.com/match/4WRscZlU/#/match-summary/match-summary
premier-league,Crystal Palace,Manchester City,"['36' Var_Away', '49' Yellow_Home - Milivojevic L.(Podcięcie)', '57' Goal_Away - Aguero S.(Mendy B.)', '59' Goal_Away - Torres F.', '81' Yellow_Home - Kouyate C.(Nadmierna ostrość)']",34,01.05.2021,13:30,0.0,2.0,0.0,0.0,Away,9.8,5.3,1.36,1.36,False,False,False,False,False,False,False,False,5.0,1.0,4.0,30%,70%,9.0,20.0,4.0,3.0,84.0,144.0,35.0,63.0,4.0,10.0,1.0,7.0,10.0,12.0,2.0,6.0,3.0,1.0,31.0,12.0,1.0,4.0,9.0,10.0,2.0,0.0,https://www.flashscore.com/match/IPnxyu5e/#/match-summary/match-summary
liga-portugal,Gil Vicente,Tondela,"['38' Red_Card_Away - Alves M.', '56' Goal_Home - Fujimoto K.(Pedrinho)', '63' Goal_Home - Lino S.(Fujimoto K.)', '64' Yellow_Home - Fujimoto K.', '65' Yellow_Away - Barbosa R.', '77' Goal_Home - Lino S.(Pedrinho)', '89' Yellow_Away - Undabarrena I.']",33,08.05.2022,16:30,3.0,0.0,0.0,0.0,Home,1.8,3.75,4.7,1.8,True,False,False,False,False,False,False,False,1.0,4.0,-3.0,58%,42%,8.0,5.0,4.0,3.0,129.0,62.0,49.0,22.0,4.0,1.0,0.0,1.0,10.0,22.0,8.0,0.0,1.0,4.0,27.0,17.0,3.0,1.0,21.0,8.0,1.0,2.0,https://www.flashscore.com/match/vBB9zFUi/#/match-summary/match-summary
championship,Middlesbrough,Birmingham,"['15' Yellow_Away - Toral J.', '26' Goal_Away - Hogan S.(Colin M.)', '71' Yellow_Away - Sunjic I.', '82' Yellow_Home - Dijksteel A.']",24,16.01.2021,13:30,0.0,1.0,0.0,1.0,Away,1.8,3.4,5.2,5.2,False,False,False,False,False,False,False,False,3.0,4.0,-1.0,48%,52%,8.0,6.0,3.0,2.0,100.0,129.0,42.0,58.0,3.0,2.0,2.0,2.0,,,6.0,4.0,3.0,2.0,,,1.0,3.0,12.0,16.0,1.0,2.0,https://www.flashscore.com/match/QgSIPR1E/#/match-summary/match-summary
serie-b,Reggina,Chievo,"['12' Yellow_Home - Montalto A.', '35' Yellow_Home - Crisetig L.', '41' Yellow_Home - Dalle Mura C.', '47' Goal_Away - Djordjevic F.(Garritano L.)', '81' Yellow_Away - Semper A.', '85' Yellow_Away - Cotali M.', '89' Goal_Home - Denis G.(Lakicevic I.)']",30,21.03.2021,15:00,1.0,1.0,0.0,0.0,Draw,2.86,2.85,2.8,2.85,False,False,False,False,False,True,False,False,0.0,0.0,0.0,54%,46%,5.0,17.0,4.0,6.0,116.0,81.0,53.0,44.0,1.0,7.0,0.0,4.0,12.0,26.0,3.0,12.0,6.0,1.0,,,5.0,3.0,20.0,10.0,3.0,2.0,https://www.flashscore.com/match/bXgKNg70/#/match-summary/match-summary
league-one,Ipswich,Burton,"['04' Goal_Home - Bennetts K.(Jackson K.)', '21' Goal_Away - Powell J.(Daniel C.)', '51' Yellow_Home - McGuinness M.', '53' Yellow_Home - Jackson K.', '58' Yellow_Away - Daniel C.', '80' Goal_Home - Huws E.', '87' Yellow_Away - Bostwick M.', '90+3' Yellow_Away - Brayford J.', '90+3' Yellow_Away - Edwards R.', '90+3' Yellow_Home - Dobra A.']",18,15.12.2020,20:45,2.0,1.0,1.0,1.0,Home,2.01,3.35,3.35,2.01,True,False,True,False,False,False,False,False,0.0,0.0,0.0,61%,39%,18.0,5.0,9.0,1.0,127.0,125.0,52.0,42.0,7.0,3.0,2.0,1.0,,,3.0,1.0,1.0,1.0,,,0.0,7.0,12.0,8.0,3.0,4.0,https://www.flashscore.com/match/2Lv3a3IC/#/match-summary/match-summary
premier-league,Arsenal,Everton,"['27' Goal_Home - Martinelli G.(Penalty )', '31' Goal_Home - Nketiah E.(Martinelli G.)', '45+3' Goal_Away - van de Beek D.(Calvert-Lewin D.)', '56' Goal_Home - Cedric(Saka B.)', '59' Goal_Home - Gabriel(Cedric)', '69' Yellow_Away - Davies T.(Symulowanie)', '82' Goal_Home - Odegaard M.(Pepe N.)']",38,22.05.2022,17:00,5.0,1.0,2.0,1.0,Home,1.4,5.2,8.2,1.4,True,True,False,False,False,True,False,False,3.0,5.0,-2.0,74%,26%,26.0,6.0,9.0,2.0,136.0,55.0,89.0,25.0,8.0,3.0,9.0,1.0,8.0,9.0,12.0,2.0,2.0,0.0,12.0,13.0,1.0,4.0,8.0,9.0,0.0,1.0,https://www.flashscore.com/match/CWuae5l9/#/match-summary/match-summary
fortuna-1-liga,ŁKS Łódź,GKS Jastrzębie,"['12' Goal_Home - Juric S.', '21' Yellow_Home - Rozwandowicz M.', '25' Yellow_Away - Handzlik K.', '32' Yellow_Away - Słodowy M.', '42' Yellow_Home - Trabka M.', '48' Yellow_Home - Szeliga B.', '52' Goal_Home - Pirulo R.', '66' Goal_Away - Feruga D.', '79' Yellow_Home - Klimczak A.', '81' Yellow_Home - Tosik J.', '82' Goal_Away - Penalty Witkowski D.(Penalty )', '89' Yellow_Away - Mazurowski W.', '90+2' Yellow_Home - Janczukowicz P.', '90+5' Yellow_Home - Sobociński J.']",4,18.08.2021,18:00,2.0,2.0,1.0,0.0,Draw,1.5,4.4,7.0,4.4,True,True,True,False,False,False,False,False,0.0,0.0,0.0,59%,41%,13.0,8.0,5.0,4.0,90.0,90.0,50.0,39.0,5.0,2.0,3.0,2.0,21.0,21.0,4.0,2.0,1.0,2.0,,,2.0,3.0,21.0,19.0,7.0,3.0,https://www.flashscore.com/match/tflpsCKM/#/match-summary/match-summary
eredivisie,Willem II,Feyenoord,"['08' Yellow_Home - Peters J.(Podcięcie)', '13' Goal_Home - Pavlidis V.(Holmen S.)', '22' Goal_Away - Haps R.(Teixeira J. C.)', '48' Goal_Away - Linssen B.', '56' Goal_Away - Berghuis S.(Teixeira J. C.)', '77' Goal_Away - Berghuis S.', '88' Yellow_Away - Spajic U.(Nadmierna ostrość)']",4,04.10.2020,14:30,1.0,4.0,1.0,1.0,Away,3.8,3.88,1.95,1.95,True,True,True,False,False,True,False,False,3.0,4.0,-1.0,46%,54%,6.0,16.0,3.0,8.0,102.0,121.0,40.0,49.0,3.0,5.0,0.0,3.0,21.0,17.0,1.0,4.0,1.0,1.0,,,4.0,2.0,15.0,20.0,1.0,1.0,https://www.flashscore.com/match/tjzJV6Xe/#/match-summary/match-summary
laliga,Atl. Madryt,Ath. Bilbao,"['28' Goal_Home - Niguez S.(Correa A.)', '42' Yellow_Home - Niguez S.(Przytrzymywanie)', '44' Yellow_Home - Correa A.(Nadmierna ostrość)', '64' Goal_Home - Morata A.(Correa A.)', '72' Yellow_Away - Garcia R.(Nadmierna ostrość)', '83' Yellow_Away - Simon U.(Podcięcie)']",10,26.10.2019,21:00,2.0,0.0,1.0,0.0,Home,1.68,3.4,7.3,1.68,False,False,False,False,False,False,False,False,5.0,1.0,4.0,45%,55%,9.0,9.0,2.0,2.0,96.0,113.0,38.0,51.0,4.0,5.0,3.0,2.0,9.0,17.0,7.0,7.0,3.0,1.0,,,2.0,0.0,14.0,9.0,2.0,2.0,https://www.flashscore.com/match/rZO915kr/#/match-summary/match-summary
serie-a,Genoa,Cagliari,"['41' Yellow_Away - Joao Pedro(Nadmierna ostrość)', '49' Yellow_Home - Destro M.(Uderzenie łokciem)', '61' Yellow_Home - Sturaro S.(Nadmierna ostrość)', '71' Yellow_Away - Grassi A.(Nadmierna ostrość)', '84' Yellow_Home - Frendrup M.(Faul)', '89' Goal_Home - Badelj M.(Yeboah K.)']",34,24.04.2022,18:00,1.0,0.0,0.0,0.0,Home,2.11,3.3,3.95,2.11,False,False,False,False,False,False,False,False,5.0,2.0,3.0,56%,44%,13.0,11.0,2.0,1.0,122.0,119.0,54.0,32.0,5.0,5.0,6.0,5.0,19.0,24.0,2.0,3.0,3.0,1.0,24.0,31.0,1.0,1.0,21.0,18.0,3.0,2.0,https://www.flashscore.com/match/YVuX5btm/#/match-summary/match-summary
laliga2,Valladolid,Zaragoza,"['09' Yellow_Away - Jair', '17' Goal_Home - Sanchez J.(Mesa R.)', '19' Yellow_Home - Sanchez J.', '81' Yellow_Home - Olaza L.', '85' Yellow_Away - Chavarria P.', '89' Yellow_Away - Marmol L.', '90' Goal_Home - Villa T.(Alcaraz R.)', '90+4' Yellow_Away - Narvaez J.', '90+4' Yellow_Home - Jimenez R.']",2,20.08.2021,20:00,2.0,0.0,1.0,0.0,Home,1.73,3.35,5.4,1.73,False,False,False,False,False,False,True,False,0.0,0.0,0.0,45%,55%,11.0,12.0,2.0,2.0,105.0,99.0,42.0,41.0,5.0,9.0,4.0,1.0,,,3.0,4.0,2.0,0.0,,,2.0,0.0,15.0,11.0,3.0,4.0,https://www.flashscore.com/match/xlfMh71N/#/match-summary/match-summary
laliga,Granada,Alaves,"['14' Goal_Home - Puertas A.', '40' Yellow_Home - Abram L.(Podcięcie)', '45+1' Yellow_Away - Laguardia V.(Nadmierna ostrość)', '79' Yellow_Home - Eteki Y.(Nadmierna ostrość)', '81' Own_Away - Abram L.()', '86' Goal_Home - Arias S.', '86' Yellow_Away - Lopez J.(Faul)']",16,03.12.2021,21:00,2.0,1.0,1.0,0.0,Home,2.33,3.16,3.5,2.33,True,False,True,False,False,False,False,False,8.0,2.0,6.0,44%,56%,9.0,14.0,2.0,2.0,84.0,88.0,44.0,41.0,5.0,10.0,2.0,2.0,17.0,19.0,3.0,5.0,3.0,2.0,20.0,13.0,1.0,0.0,17.0,15.0,2.0,2.0,https://www.flashscore.com/match/nTATMp1B/#/match-summary/match-summary
laliga,Espanyol,Vallecano,"['40' Yellow_Away - Trejo O.(Podcięcie)', '42' Goal_Away - Guardiola S.(Catena A.)', '46' Yellow_Away - Hernandez M.(Faul)', '50' Yellow_Home - Embarba A.(Podcięcie)', '57' Yellow_Away - Comesana S.(Podcięcie)', '76' Yellow_Away - Fran Garcia(Podcięcie)', '86' Yellow_Home - Vidal A.(Faul)', '90+2' Yellow_Home - Cabrera L.(Nadmierna ostrość)', '90+4' Yellow_Home - Calero F.(Nadmierna ostrość)']",33,21.04.2022,19:00,0.0,1.0,0.0,1.0,Away,2.77,3.07,2.91,2.91,False,False,False,False,False,False,False,False,1.0,3.0,-2.0,57%,43%,6.0,13.0,2.0,2.0,109.0,92.0,51.0,51.0,3.0,8.0,1.0,3.0,19.0,15.0,3.0,10.0,1.0,1.0,26.0,19.0,1.0,2.0,14.0,18.0,4.0,4.0,https://www.flashscore.com/match/nwYlVin2/#/match-summary/match-summary
2-bundesliga,Kiel,Furth,"['07' Goal_Away - Seguin P.(Meyerhofer M.)', '27' Yellow_Home - Serra J.', '28' Goal_Away - Hrgota B.(Meyerhofer M.)', '31' Yellow_Home - Lee Jae-Sung', '38' Yellow_Away - Ernst S.', '58' Goal_Away - Nielsen H.(Green J.)', '65' Goal_Home - Muhling A.(Reese F.)', '72' Red_Card_Home - Reese F.', '86' Yellow_Home - Thesker S.', '89' Yellow_Home - Wahl H.']",5,24.10.2020,13:00,1.0,3.0,0.0,2.0,Away,1.92,3.6,4.0,4.0,True,True,False,True,False,False,False,False,0.0,0.0,0.0,53%,47%,10.0,22.0,3.0,8.0,112.0,97.0,47.0,65.0,7.0,14.0,,,17.0,12.0,4.0,7.0,1.0,0.0,22.0,22.0,5.0,2.0,11.0,16.0,4.0,1.0,https://www.flashscore.com/match/8CrxmNVG/#/match-summary/match-summary
ligue-1,Rennes,Troyes,"['12' Yellow_Home - Guirassy S.(Niesportowe zachowanie)', '14' Goal_Home - Guirassy S.', '20' Goal_Home - Guirassy S.(Meling B.)', '39' Goal_Away - Ugbo I.(Salmier Y.)', '49' Yellow_Away - Chavalerin X.(Przytrzymywanie)', '53' Yellow_Away - Tardieu F.(Podcięcie)', '75' Goal_Home - Terrier M.(Meling B.)', '85' Yellow_Away - Salmier Y.(Przytrzymywanie)', '87' Goal_Home - Laborde G.(Penalty )', '90+1' Yellow_Away - Kabore I.(Podcięcie)']",25,20.02.2022,15:00,4.0,1.0,2.0,1.0,Home,1.35,4.8,12.0,1.35,True,True,True,False,False,False,False,False,9.0,5.0,4.0,63%,37%,17.0,4.0,8.0,1.0,129.0,55.0,45.0,32.0,4.0,3.0,5.0,0.0,16.0,14.0,6.0,7.0,3.0,1.0,21.0,18.0,0.0,4.0,11.0,16.0,1.0,4.0,https://www.flashscore.com/match/OO4NM1hD/#/match-summary/match-summary
league-one,Doncaster,Morecambe,"['81' Goal_Home - Rowe T.(Close B.)', '84' Yellow_Home - Olowu J.']",8,18.09.2021,16:00,1.0,0.0,0.0,0.0,Home,2.24,3.2,3.1,2.24,False,False,False,False,False,False,False,False,0.0,0.0,0.0,53%,47%,12.0,11.0,5.0,3.0,104.0,107.0,26.0,39.0,1.0,5.0,6.0,3.0,7.0,10.0,6.0,6.0,1.0,3.0,29.0,33.0,3.0,4.0,10.0,4.0,1.0,0.0,https://www.flashscore.com/match/MsHITtz9/#/match-summary/match-summary
2-bundesliga,Furth,Karlsruher,"['02' Goal_Home - Keita-Ruel D.(Sauer M.)', '14' Yellow_Home - Caligiuri M.', '21' Goal_Away - Kother D.', '61' Goal_Away - Penalty Hofmann P.(Penalty )', '81' Yellow_Home - Seguin P.', '88' Yellow_Away - Thiede M.', '90+1' Yellow_Home - Mavraj M.', '90+3' Yellow_Away - Gueye B.']",34,28.06.2020,15:30,1.0,2.0,1.0,1.0,Away,3.15,3.55,2.1,2.1,True,False,True,False,False,False,False,False,0.0,0.0,0.0,60%,40%,9.0,14.0,4.0,6.0,121.0,93.0,50.0,34.0,5.0,8.0,,,15.0,20.0,6.0,3.0,4.0,2.0,26.0,19.0,4.0,3.0,17.0,13.0,3.0,2.0,https://www.flashscore.com/match/GGzTGuce/#/match-summary/match-summary
bundesliga,1. FC Union Berlin,VfL Wolfsburg,"['40' Yellow_Away - Arnold M.(Niesportowe zachowanie)', '41' Goal_Home - Andersson S.(Trimmel C.)', '53' Yellow_Home - Andrich R.(Faul)', '56' Goal_Home - Friedrich M.(Trimmel C.)', '60' Goal_Away - Gerhardt Y.(Arnold M.)', '61' Yellow_Away - Steffen R.(Faul)', '81' Goal_Away - Weghorst W.(Joao Victor)']",24,01.03.2020,13:30,2.0,2.0,1.0,0.0,Draw,2.97,3.35,2.56,3.35,True,True,False,False,False,False,False,False,5.0,5.0,0.0,38%,62%,6.0,14.0,3.0,3.0,106.0,117.0,42.0,52.0,0.0,6.0,3.0,5.0,15.0,7.0,1.0,6.0,2.0,1.0,,,1.0,1.0,8.0,13.0,1.0,2.0,https://www.flashscore.com/match/IXvC40q5/#/match-summary/match-summary
bundesliga,FC Augsburg,1. FC Koeln,"['08' Goal_Away - Duda O.(Skhiri E.)', '23' Goal_Away - Kainz F.(Schmitz B.)', '33' Goal_Away - Duda O.(Wolf M.)', '45' Yellow_Away - Wolf M.(Faul)', '45+2' Yellow_Home - Gumny R.(Uderzenie łokciem)', '52' Yellow_Home - Gruezo C.(Faul)', '54' Goal_Home - Gumny R.', '62' Goal_Home - Vargas R.(Jensen F.)', '80' Yellow_Away - Rexhbecaj E.(Faul)', '90' Yellow_Away - Duda O.(Faul)']",31,23.04.2021,20:30,2.0,3.0,0.0,3.0,Away,2.7,3.1,2.45,2.45,True,True,False,True,False,False,False,False,3.0,3.0,0.0,51%,49%,13.0,14.0,5.0,6.0,131.0,105.0,54.0,49.0,8.0,8.0,,,13.0,17.0,6.0,3.0,0.0,0.0,23.0,26.0,3.0,3.0,17.0,13.0,2.0,3.0,https://www.flashscore.com/match/rR6EcbRo/#/match-summary/match-summary
premier-league,Leicester,Crystal Palace,"['12' Goal_Away - Zaha W.(Eze E.)', '18' Yellow_Away - Riedewald J.(Podcięcie)', '50' Goal_Home - Castagne T.(Iheanacho K.)', '80' Goal_Home - Iheanacho K.(Evans J.)']",33,26.04.2021,21:00,2.0,1.0,0.0,1.0,Home,1.47,4.45,8.3,1.47,True,False,False,True,True,False,False,False,2.0,6.0,-4.0,67%,33%,13.0,4.0,5.0,2.0,142.0,112.0,54.0,23.0,6.0,1.0,2.0,1.0,14.0,15.0,7.0,2.0,2.0,3.0,16.0,25.0,1.0,3.0,13.0,12.0,0.0,1.0,https://www.flashscore.com/match/QVNbNLzd/#/match-summary/match-summary
championship,Blackpool,Coventry,"['06' Yellow_Home - Lavery S.', '45' Yellow_Away - O', '45+1' Goal_Away - Gyokeres V.', '47' Yellow_Away - Maatsen I.', '59' Yellow_Home - Connolly C.', '70' Yellow_Away - Clarke-Salter J.', '85' Yellow_Away - Waghorn M.']",3,17.08.2021,20:45,0.0,1.0,0.0,1.0,Away,2.9,3.0,2.75,2.75,False,False,False,False,False,True,False,False,5.0,2.0,3.0,48%,52%,12.0,19.0,4.0,5.0,104.0,95.0,57.0,55.0,7.0,6.0,1.0,8.0,11.0,10.0,6.0,11.0,1.0,1.0,34.0,32.0,4.0,4.0,7.0,11.0,2.0,4.0,https://www.flashscore.com/match/fk2pGezD/#/match-summary/match-summary
league-two,Northampton,Stevenage,"['12' Yellow_Away - Reeves J.', '34' Goal_Home - Etete K.(Pinnock M.)', '43' Goal_Home - Hoskins S.', '54' Yellow_Away - Vancooten T.', '56' Yellow_Away - Reid J.', '63' Goal_Home - Horsfall F.(Pinnock M.)', '73' Yellow_Away - Coker B.', '88' Yellow_Home - Lewis P.']",13,19.10.2021,20:45,3.0,0.0,2.0,0.0,Home,2.26,3.0,3.3,2.26,True,False,False,False,False,False,False,False,0.0,0.0,0.0,52%,48%,7.0,3.0,4.0,2.0,91.0,110.0,52.0,37.0,0.0,1.0,3.0,0.0,12.0,13.0,9.0,5.0,3.0,1.0,33.0,35.0,2.0,2.0,11.0,11.0,1.0,4.0,https://www.flashscore.com/match/6XqohMkE/#/match-summary/match-summary
laliga,Osasuna,Espanyol,"['51' Goal_Home - Torres R.(Penalty )', '60' Yellow_Away - Lopez D.(Niesportowe zachowanie)', '73' Yellow_Away - Calleri J.(Faul)', '77' Yellow_Home - Garcia R.(Podcięcie)', '83' Red_Card_Away - Żółta kartka / Lopez D.(Zagranie ręką)', '88' Yellow_Home - Oier(Nadmierna ostrość)', '90+4' Yellow_Home - Perez I.(Przytrzymywanie)']",27,08.03.2020,12:00,1.0,0.0,0.0,0.0,Home,2.66,3.25,2.92,2.66,False,False,False,False,False,False,False,False,4.0,3.0,1.0,51%,49%,17.0,8.0,6.0,2.0,128.0,117.0,58.0,34.0,9.0,4.0,2.0,2.0,6.0,16.0,6.0,2.0,5.0,2.0,,,2.0,5.0,17.0,12.0,3.0,3.0,https://www.flashscore.com/match/SjvKbX9s/#/match-summary/match-summary
eredivisie,Venlo,Vitesse,"['29' Goal_Away - Linssen B.(Obispo A.)', '34' Goal_Away - Linssen B.(Dicko N.)', '41' Yellow_Home - van Ooijen P.(Podcięcie)', '43' Goal_Away - Bazoer R.(Foor N.)', '53' Goal_Away - Dicko N.', '85' Yellow_Home - Cattermole L.(Podcięcie)']",10,19.10.2019,20:45,0.0,4.0,0.0,3.0,Away,4.35,3.92,1.78,1.78,True,True,False,False,False,False,False,False,2.0,4.0,-2.0,51%,49%,15.0,15.0,4.0,7.0,104.0,94.0,53.0,27.0,7.0,5.0,4.0,3.0,14.0,10.0,6.0,3.0,1.0,2.0,,,3.0,4.0,9.0,12.0,2.0,0.0,https://www.flashscore.com/match/AeLNDyBG/#/match-summary/match-summary
eredivisie,Sittard,Breda,"['23' Yellow_Home - El Messaoudi A.', '39' Goal_Home - Penalty Diemers M.(Penalty )', '80' Goal_Home - Diemers M.(Lamprou L.)', '90+1' Goal_Away - te Vrede M.(Kastaneer G.)']",31,21.04.2019,14:30,2.0,1.0,1.0,0.0,Home,2.2,3.6,3.1,2.2,True,False,False,False,False,False,False,True,4.0,7.0,-3.0,46%,54%,19.0,18.0,5.0,3.0,102.0,104.0,44.0,53.0,9.0,9.0,5.0,6.0,12.0,9.0,6.0,4.0,5.0,5.0,,,2.0,3.0,5.0,9.0,1.0,0.0,https://www.flashscore.com/match/xhG3H4fN/#/match-summary/match-summary
